,book_id,rating_count,rating_mean,ISBN,book_title,book_author,year_of_publication,publisher,image
197411,197545,1,10.0,0156005662,How to Read a Poem: And Fall in Love with Poetry,Edward Hirsch,2000,Harvest Books,http://images.amazon.com/images/P/0156005662.01.THUMBZZZ.jpg
197412,197546,1,10.0,0742518728,Women in Early Imperial China (Asian Voices),Bret Hinsch,2002,Rowman &amp; Littlefield (Non NBN),http://images.amazon.com/images/P/0742518728.01.THUMBZZZ.jpg
197413,197547,1,10.0,1551112493,Caleb Williams (Broadview Literary Texts),Arnold Markley,2000,Broadview Pr,http://images.amazon.com/images/P/1551112493.01.THUMBZZZ.jpg
197416,197550,1,10.0,0801497590,Daughters of the Shtetl: Life and Labor in the Immigrant Generation,Susan A. Glenn,1991,Cornell University Press,http://images.amazon.com/images/P/0801497590.01.THUMBZZZ.jpg
197418,197552,1,10.0,3522171861,Die Engel der DÃ?Â¤mmerung.,Marion Zimmer Bradley,1998,Thienemann Verlag,http://images.amazon.com/images/P/3522171861.01.THUMBZZZ.jpg
197419,197553,1,10.0,1857995716,Love Poems (Phoenix 60p Paperbacks - the Literature of Passion),John Donne,1995,Orion Publishing Co,http://images.amazon.com/images/P/1857995716.01.THUMBZZZ.jpg
197420,197554,1,10.0,0195006992,Andrew Jackson: Symbol for an Age,"John William, Ward",1955,Oxford University Press,http://images.amazon.com/images/P/0195006992.01.THUMBZZZ.jpg
197423,197557,1,10.0,3785720076,Die HÃ?Â¼ter der Schatten.,Marion Zimmer Bradley,2000,LÃ?Â¼bbe,http://images.amazon.com/images/P/3785720076.01.THUMBZZZ.jpg
197424,197558,1,10.0,0060969598,The Book of Job,Stephen Mitchell,1992,Perennial,http://images.amazon.com/images/P/0060969598.01.THUMBZZZ.jpg
197425,197559,1,10.0,0195009215,The Lincoln-Douglas Debates of 1858,Abraham Lincoln,1965,Oxford University Press,http://images.amazon.com/images/P/0195009215.01.THUMBZZZ.jpg
197428,197562,1,10.0,0912674520,"Mud, Sand, and Water",Dorothy M. Hill,1977,Natl Assn for the Education,http://images.amazon.com/images/P/0912674520.01.THUMBZZZ.jpg
197430,197564,1,10.0,0262540843,Losing Ground: American Environmentalism at the Close of the Twentieth Century,Mark Dowie,1996,The MIT Press,http://images.amazon.com/images/P/0262540843.01.THUMBZZZ.jpg
197434,197568,1,10.0,0140444564,The House of the Dead (Penguin Classics),Fyodor Dostoyevsky,1986,Penguin Books,http://images.amazon.com/images/P/0140444564.01.THUMBZZZ.jpg
197440,197574,1,10.0,0613305329,Joe Cocker Spaniel,Jen McVeity,2001,Sagebrush Bound,http://images.amazon.com/images/P/0613305329.01.THUMBZZZ.jpg
197442,197576,1,10.0,0531331156,On Different Shores,Mc Veity Jen,1998,Orchard Books (NY),http://images.amazon.com/images/P/0531331156.01.THUMBZZZ.jpg
197444,197578,1,10.0,0207191883,You Choose,Jen McVeity,1998,Consortium Book Sales &amp; Dist (J),http://images.amazon.com/images/P/0207191883.01.THUMBZZZ.jpg
197446,197580,1,10.0,058287517X,The Fifty Dollar Fall (Clipper Fiction),McVeity,1991,Longman Publishing Group,http://images.amazon.com/images/P/058287517X.01.THUMBZZZ.jpg
197448,197582,1,10.0,0691042896,Time Series Analysis,James Douglas Hamilton,1994,Princeton University Press,http://images.amazon.com/images/P/0691042896.01.THUMBZZZ.jpg
197450,197584,1,10.0,0684825066,Why the North Won the Civil War,Henry Steele Commager,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684825066.01.THUMBZZZ.jpg
197451,197585,1,10.0,0393316998,The Analects of Confucius (Norton Paperback),Confucius,1997,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393316998.01.THUMBZZZ.jpg
197456,197590,1,10.0,0804706115,The Opium War Through Chinese Eyes.,Arthur Waley,1979,Stanford University Press,http://images.amazon.com/images/P/0804706115.01.THUMBZZZ.jpg
197460,197594,1,10.0,0933121385,"David Walker's Appeal: To the Coloured Citizens of the World, but in Particular, and Very Expressly, to Those of the United States of America",David Walker,1993,Black Classic Press,http://images.amazon.com/images/P/0933121385.01.THUMBZZZ.jpg
197461,197595,1,10.0,0850919649,Dreamcatcher,Jen McVeity,2000,Lothian Pub Co,http://images.amazon.com/images/P/0850919649.01.THUMBZZZ.jpg
197462,197596,1,10.0,0521276357,Euclidean and Non-Euclidean Geometry,Patrick J. Ryan,1986,Cambridge University Press,http://images.amazon.com/images/P/0521276357.01.THUMBZZZ.jpg
197467,197601,1,10.0,0804718032,The Tale of the Heike,Helen C. McCullough,1988,Stanford University Press,http://images.amazon.com/images/P/0804718032.01.THUMBZZZ.jpg
197472,197606,1,10.0,0804719608,Classical Japanese Prose: An Anthology,Helen Craig McCullough,1991,Stanford University Press,http://images.amazon.com/images/P/0804719608.01.THUMBZZZ.jpg
197476,197610,1,10.0,0801490154,Rise of Universities,C.H. Haskins,1957,Cornell University Press,http://images.amazon.com/images/P/0801490154.01.THUMBZZZ.jpg
197478,197612,1,10.0,0028025008,The Pipe Fiter's and Pipe Welder's Handbook,Thomas W. Frankland,1984,Glencoe/MacMillan McGraw Hill,http://images.amazon.com/images/P/0028025008.01.THUMBZZZ.jpg
197482,197616,1,10.0,0226047865,Charismatic Capitalism: Direct Selling Organizations in America,Nicole Woolsey Biggart,1990,University of Chicago Press,http://images.amazon.com/images/P/0226047865.01.THUMBZZZ.jpg
197486,197620,1,10.0,0906097495,I Write What I Like: A Selection of His Writings,Steve Biko,2001,Bowerdean Publishing Company,http://images.amazon.com/images/P/0906097495.01.THUMBZZZ.jpg
197490,197624,1,10.0,0521369746,Montesquieu: The Spirit of the Laws (Cambridge Texts in the History of Political Thought),Charles de Montesquieu,1989,Cambridge University Press,http://images.amazon.com/images/P/0521369746.01.THUMBZZZ.jpg
197501,197635,1,10.0,0312111185,"The Lewis and Clark Expedition: Selections from the Journals, Arranged by Topic (Lewis &amp; Clark Expedition)",Barth,1998,Bedford/St. Martin's,http://images.amazon.com/images/P/0312111185.01.THUMBZZZ.jpg
197504,197638,1,10.0,0881334758,La Jalousie,Alain Robbe-Grillet,1989,Waveland Press,http://images.amazon.com/images/P/0881334758.01.THUMBZZZ.jpg
197508,197642,1,10.0,0521567815,Dante: Monarchy (Cambridge Texts in the History of Political Thought),Dante,1996,Cambridge University Press,http://images.amazon.com/images/P/0521567815.01.THUMBZZZ.jpg
197510,197644,1,10.0,8432203270,Veinte poemas de amor y Una canciÃ³n desesperada,Pablo Neruda,2001,Editorial Seix Barral,http://images.amazon.com/images/P/8432203270.01.THUMBZZZ.jpg
197515,197649,1,10.0,1570350000,The Tough Kid Tool Box,William R. Ph. D. Jenson,1994,Sopris West,http://images.amazon.com/images/P/1570350000.01.THUMBZZZ.jpg
197521,197655,1,10.0,0700610626,Marbury v. Madison : The Origins and Legacy of Judicial Review,William E. Nelson,2000,University Press of Kansas,http://images.amazon.com/images/P/0700610626.01.THUMBZZZ.jpg
197523,197657,1,10.0,0787963976,"Leading Out Loud: Inspiring Change Through Authentic Communications, New and Revised",Terry  Pearce,2003,Jossey-Bass,http://images.amazon.com/images/P/0787963976.01.THUMBZZZ.jpg
197527,197661,1,10.0,0806618868,Word for Every Day,Alvin N. Rogness,1981,Augsburg Fortress Pub,http://images.amazon.com/images/P/0806618868.01.THUMBZZZ.jpg
197528,197662,1,10.0,0374126178,Collected Poems: Edited by Frank Bidart and David Gewanter; Introduction by Frank Bidart,Robert Lowell,2003,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374126178.01.THUMBZZZ.jpg
197530,197664,1,10.0,0745319173,"Unholy Wars : Afghanistan, America and International Terrorism",John K. Cooley,2002,PLUTO PRESS,http://images.amazon.com/images/P/0745319173.01.THUMBZZZ.jpg
197533,197667,1,10.0,0801483824,Maid to Order in Hong Kong: An Ethnography of Filipina Workers,Nicole Constable,1997,Cornell University Press,http://images.amazon.com/images/P/0801483824.01.THUMBZZZ.jpg
197534,197668,1,10.0,0312233388,Religions of the Silk Road: Overland Trade and Cultural Exchange from Antiquity to the Fifteenth Century,Richard C. Foltz,2000,Palgrave Macmillan,http://images.amazon.com/images/P/0312233388.01.THUMBZZZ.jpg
197537,197671,1,10.0,0072489103,Kinesiology: Scientific Basis of Human Motion with Dynamic Human 2.0 and PowerWeb: Health and Human Performance,Kathryn Luttgens,2001,McGraw-Hill Humanities/Social Sciences/Languages,http://images.amazon.com/images/P/0072489103.01.THUMBZZZ.jpg
197540,197674,1,10.0,3552051872,Wallanders erster Fall und andere ErzÃ?Â¤hlungen.,Henning Mankell,2002,Zsolnay,http://images.amazon.com/images/P/3552051872.01.THUMBZZZ.jpg
197541,197675,1,10.0,0881333123,The Mississippi Chinese: Between Black and White,James W. Loewen,1988,Waveland Press,http://images.amazon.com/images/P/0881333123.01.THUMBZZZ.jpg
197555,197689,1,10.0,0231085699,Political and Social Ideas of St. Augustine,Herbert A. Deane,1963,Columbia University Press,http://images.amazon.com/images/P/0231085699.01.THUMBZZZ.jpg
197558,197692,1,10.0,0471485667,Mass Spectrometry : Principles and Applications,Edmond De  Hoffmann,2001,John Wiley &amp; Sons,http://images.amazon.com/images/P/0471485667.01.THUMBZZZ.jpg
197562,197696,1,10.0,1572241101,High on Stress: A Woman's Guide to Optimizing the Stress in Her Life,Simone Ravicz,1998,New Harbinger Publications,http://images.amazon.com/images/P/1572241101.01.THUMBZZZ.jpg
197567,197701,1,10.0,0691029407,God's Long Summer,Charles Marsh,1999,Princeton University Press,http://images.amazon.com/images/P/0691029407.01.THUMBZZZ.jpg
197570,197704,1,10.0,0691022283,After Hegemony,Robert O. Keohane,1984,Princeton University Press,http://images.amazon.com/images/P/0691022283.01.THUMBZZZ.jpg
197574,197708,1,10.0,0393007693,Beyond the Pleasure Principle (Norton Library (Paperback)),Sigmund Freud,1990,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393007693.01.THUMBZZZ.jpg
197578,197712,1,10.0,0691005745,To the Farewell Address,Felix Gilbert,1970,Princeton University Press,http://images.amazon.com/images/P/0691005745.01.THUMBZZZ.jpg
197579,197713,1,10.0,3451047063,Was Adoptivkinder wissen sollten und wie man es ihnen sagen kann.,Christine Swientek,1998,"Herder, Freiburg",http://images.amazon.com/images/P/3451047063.01.THUMBZZZ.jpg
197587,197721,1,10.0,0881333670,Liberalism Against Populism: A Confrontation Between the Theory of Democracy and the Theory of Social Choice,William H. Riker,1988,Waveland Press,http://images.amazon.com/images/P/0881333670.01.THUMBZZZ.jpg
197589,197723,1,10.0,0517885441,Tar Beach: C,Faith Ringgold,1996,Dragonfly Books,http://images.amazon.com/images/P/0517885441.01.THUMBZZZ.jpg
197594,197728,1,10.0,0807117994,The Poems of Lady Mary Wroth,Josephine A. Roberts,1992,Louisiana State University Press,http://images.amazon.com/images/P/0807117994.01.THUMBZZZ.jpg
197597,197731,1,10.0,0881339326,"Revolutionary Russia, 1917",John M. Thompson,1996,Waveland Press,http://images.amazon.com/images/P/0881339326.01.THUMBZZZ.jpg
197598,197732,1,10.0,0394703227,Making of the English Working Class,E. P. Thompson,1966,Vintage Books USA,http://images.amazon.com/images/P/0394703227.01.THUMBZZZ.jpg
197600,197734,1,10.0,0761985727,This Book Is Not Required : An Emotional Survival Manual for Students,Inge Bell,1998,Pine Forge Press,http://images.amazon.com/images/P/0761985727.01.THUMBZZZ.jpg
197602,197736,1,10.0,0393319822,The Impeachment and Trial of Andrew Johnson,Michael Les Benedict,1999,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393319822.01.THUMBZZZ.jpg
197605,197739,1,10.0,1854591835,Woyzeck (Drama Classics Series),Georg Buchner,1997,Theatre Communications Group,http://images.amazon.com/images/P/1854591835.01.THUMBZZZ.jpg
197609,197743,1,10.0,0024206202,"Erasmus : Ten Colloquies (Library of Liberal Arts,)",Craig R. Thompson,1957,Prentice Hall,http://images.amazon.com/images/P/0024206202.01.THUMBZZZ.jpg
197611,197745,1,10.0,0140446087,Praise of Folly and Letter to Maarten Van Dorp (Penguin Classics),Desiderius Erasmus,1994,Penguin Books,http://images.amazon.com/images/P/0140446087.01.THUMBZZZ.jpg
197620,197754,1,10.0,0882950886,Major Barbara (Crofts Classics),Bernard Shaw,1985,Harlan Davidson Inc,http://images.amazon.com/images/P/0882950886.01.THUMBZZZ.jpg
197626,197760,1,10.0,0140437878,Heartbreak House: A Fantasia in the Russian Manner on English Themes (Penguin Classics),Bernard Shaw,2001,Penguin Books,http://images.amazon.com/images/P/0140437878.01.THUMBZZZ.jpg
197627,197761,1,10.0,0393977536,"George Bernard Shaw's Plays, Second Edition (Norton Critical Editions)",Bernard Shaw,2002,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393977536.01.THUMBZZZ.jpg
197631,197765,1,10.0,0842026320,Henry L. Stimson: The First Wise Man (Biographies in American Foreign Policy),David F. Schmitz,2000,SR Books,http://images.amazon.com/images/P/0842026320.01.THUMBZZZ.jpg
197636,197770,1,10.0,039300788X,The Homeric Hymns; A Verse Translation,Homer (attributed to),1975,W. W. Norton &amp; Company,http://images.amazon.com/images/P/039300788X.01.THUMBZZZ.jpg
197645,197779,1,10.0,0140439269,The Mystery of Edwin Drood (Penguin Classics),Charles Dickens,2002,Penguin Books,http://images.amazon.com/images/P/0140439269.01.THUMBZZZ.jpg
197647,197781,1,10.0,155111075X,Hard Times: For These Times,Charles Dickens,1996,Broadview Press,http://images.amazon.com/images/P/155111075X.01.THUMBZZZ.jpg
197661,197795,1,10.0,0895261391,Useful Idiots: How Liberals Got It Wrong in the Cold War and Still Blame America First,Mona Charen,2003,Regnery Publishing,http://images.amazon.com/images/P/0895261391.01.THUMBZZZ.jpg
197663,197797,1,10.0,0415912881,Live Sex Acts: Women Performing Erotic Labor,W. Chapkis,1997,Routledge,http://images.amazon.com/images/P/0415912881.01.THUMBZZZ.jpg
197667,197801,1,10.0,0060937289,"Poetry, Language, Thought (Perennial Classics)",Martin Heidegger,2001,Perennial,http://images.amazon.com/images/P/0060937289.01.THUMBZZZ.jpg
197670,197804,1,10.0,0300083289,Introduction to Metaphysics,Martin Heidegger,2000,Yale University Press,http://images.amazon.com/images/P/0300083289.01.THUMBZZZ.jpg
197672,197806,1,10.0,0061314595,Discourse on Thinking,Martin Heidegger,1959,Perennial,http://images.amazon.com/images/P/0061314595.01.THUMBZZZ.jpg
197676,197810,1,10.0,0060637633,"Basic Writings : Second Edition, Revised and Expanded (1964)",Martin Heidegger,1993,HarperSanFrancisco,http://images.amazon.com/images/P/0060637633.01.THUMBZZZ.jpg
197681,197815,1,10.0,0803283512,Two Leggings: The Making of a Crow Warrior,Peter Nabokov,1982,University of Nebraska Press,http://images.amazon.com/images/P/0803283512.01.THUMBZZZ.jpg
197687,197821,1,10.0,0226768570,"Black Chicago the Making of a Negro Ghetto, 1890-1920",Allan H. Spear,1969,University of Chicago Press,http://images.amazon.com/images/P/0226768570.01.THUMBZZZ.jpg
197692,197826,1,10.0,0872205711,Antigone,Sophocles,2001,Hackett Publishing Company,http://images.amazon.com/images/P/0872205711.01.THUMBZZZ.jpg
197695,197829,1,10.0,0520078764,Women of the Klan: Racism and Gender in the 1920s,Kathleen M. Blee,1992,University of California Press,http://images.amazon.com/images/P/0520078764.01.THUMBZZZ.jpg
197697,197831,1,10.0,0822202050,The Children's Hour,Lillian Hellman,1953,Dramatists Play Service Inc,http://images.amazon.com/images/P/0822202050.01.THUMBZZZ.jpg
197698,197832,1,10.0,0822206773,The Little Foxes.,Lillian Hellman,1995,Dramatists Play Service Inc,http://images.amazon.com/images/P/0822206773.01.THUMBZZZ.jpg
197703,197837,1,10.0,0881767859,Santa Fe Design,Elmo Baca,1991,Ashley Books,http://images.amazon.com/images/P/0881767859.01.THUMBZZZ.jpg
197706,197840,1,10.0,0380774976,What Men Want from the Women They Love,Ken Carlton,1996,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380774976.01.THUMBZZZ.jpg
197712,197846,1,10.0,0691020876,"Eighteen Upbuilding Discourses : Kierkegaard's Writings, Vol. 5",Soren Kierkegaard,1992,Princeton University Press,http://images.amazon.com/images/P/0691020876.01.THUMBZZZ.jpg
197714,197848,1,10.0,0140165592,The Diary of a Napoleonic Foot Soldier,Jakob Walter,1993,Penguin Books,http://images.amazon.com/images/P/0140165592.01.THUMBZZZ.jpg
197726,197860,1,10.0,0155017969,"Chief Red Fox Is Dead: A History of Native Americans, Since 1945",James Rowls,1996,Holt Rinehart and Winston,http://images.amazon.com/images/P/0155017969.01.THUMBZZZ.jpg
197733,197867,1,10.0,0262581086,The Structural Transformation of the Public Sphere: An Inquiry into a Category of Bourgois Society (Studies in Contemporary German Social Thought),JÃ¼rgen Habermas,1991,The MIT Press,http://images.amazon.com/images/P/0262581086.01.THUMBZZZ.jpg
197736,197870,1,10.0,0262581027,The Philosophical Discourse of Modernity: Twelve Lectures (Studies in Contemporary German Social Thought),Jrgen Habermas,1990,The MIT Press,http://images.amazon.com/images/P/0262581027.01.THUMBZZZ.jpg
197738,197872,1,10.0,0807015210,Legitimation Crisis,Jurgen Habermas,1975,Beacon Press,http://images.amazon.com/images/P/0807015210.01.THUMBZZZ.jpg
197739,197873,1,10.0,1565105214,"African Americans: Opposing Viewpoints (American History Series (San Diego, Calif.).)",William Dudley,1997,Greenhaven Press,http://images.amazon.com/images/P/1565105214.01.THUMBZZZ.jpg
197744,197878,1,10.0,0804461619,Marx's Concept of Man ...,Erich Fromm,1975,Ungar Pub. Co.,http://images.amazon.com/images/P/0804461619.01.THUMBZZZ.jpg
197747,197881,1,10.0,0226388069,Ottoman Empire and Islamic Tradition (Phoenix Book),Norman Itzkowitz,1980,University of Chicago Press,http://images.amazon.com/images/P/0226388069.01.THUMBZZZ.jpg
